Header
,7039,QM7,TRUE,FALSE,0,0,0,0,,0,0,1,0,3,0,TRUE,Successful,Didn't Try,TRUE,,
,1577,QM32,TRUE,FALSE,0,0,1,0,,0,0,3,0,0,0,TRUE,Successful,Failed,FALSE,,
,2231,QM32,TRUE,FALSE,1,0,0,0,,2,0,2,0,6,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,5715,QM33,FALSE,FALSE,1,0,0,0,,1,0,2,0,0,0,TRUE,Didn't Try,Didn't Try,FALSE,,Slow Collection
,4320,QM33,TRUE,FALSE,1,0,0,0,,1,0,0,0,0,0,TRUE,Didn't Try,Didn't Try,FALSE,,Didn't collect
,7286,QM33,TRUE,FALSE,0,0,0,0,,2,0,1,0,0,0,TRUE,Didn't Try,Didn't Try,TRUE,,Null Zone Foul
,4416,QM33,TRUE,FALSE,0,0,0,0,,0,0,4,0,1,0,FALSE,Didn't Try,Didn't Try,FALSE,,שם קוביה עשירית בexchange
,7079,QM33,TRUE,FALSE,1,0,0,0,,2,0,0,0,9,0,TRUE,Didn't Try,Didn't Try,FALSE,,
,1577,QM7,TRUE,FALSE,1,0,0,0,,2,0,3,0,0,0,FALSE,Didn't Try,Didn't Try,TRUE,,
,6230,QM7,TRUE,FALSE,0,0,0,0,,0,0,0,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,Stopped Working
,4320,QM52,TRUE,FALSE,0,0,0,0,,6,0,0,0,0,0,TRUE,Didn't Try,Didn't Try,FALSE,,
,5554,QM52,TRUE,FALSE,0,0,0,0,,2,0,4,0,1,0,TRUE,Didn't Try,Didn't Try,FALSE,,
,3835,QM52,TRUE,FALSE,1,0,0,0,,8,0,0,0,0,0,TRUE,Didn't Try,Didn't Try,FALSE,,Dropped a few cubes
,7039,QM52,FALSE,FALSE,1,0,0,0,,2,0,3,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,5987,QM26,TRUE,FALSE,1,0,0,0,,0,0,5,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,1942,QM26,TRUE,FALSE,0,0,0,0,,3,0,0,0,0,0,TRUE,Successful,Didn't Try,FALSE,,
,7039,QM26,TRUE,FALSE,0,0,0,0,,0,0,4,0,3,0,TRUE,Didn't Try,Didn't Try,FALSE,,
,3835,QM26,TRUE,FALSE,1,0,0,0,,6,0,0,0,0,0,TRUE,Successful,Didn't Try,FALSE,,
,3339,QM56,TRUE,FALSE,1,0,0,0,,1,0,3,0,0,0,TRUE,Successful,Didn't Try,FALSE,,
,2231,QM56,TRUE,FALSE,1,0,0,0,,2,0,6,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,4744,QM56,TRUE,FALSE,0,0,0,0,,3,0,0,0,0,0,TRUE,Didn't Try,Didn't Try,FALSE,,Drops cubes
,5038,QM56,TRUE,FALSE,0,0,0,0,,1,0,1,0,0,0,TRUE,Didn't Try,Didn't Try,FALSE,,
,4320,QM29,FALSE,FALSE,0,0,0,0,,5,0,0,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,4744,QM29,TRUE,FALSE,0,0,0,0,,4,0,2,0,0,0,TRUE,Didn't Try,Didn't Try,FALSE,,Slow Collection
,2096,QM29,TRUE,FALSE,0,0,0,0,,3,0,1,0,1,0,FALSE,Didn't Try,Didn't Try,FALSE,,Bad Driver, slow in general
,3835,SF2M1,TRUE,FALSE,0,0,0,0,,4,0,0,0,0,0,TRUE,Successful,Didn't Try,FALSE,,
,3835,SF2M2,TRUE,FALSE,1,0,0,0,,2,0,0,0,1,0,TRUE,Successful,Didn't Try,FALSE,,
,5951,QM37,FALSE,FALSE,0,0,0,0,,0,0,0,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,לא זז
,5951,QM37,FALSE,FALSE,0,0,0,0,,0,0,0,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,לא זז
,5951,QM27,TRUE,FALSE,0,0,0,0,,0,0,0,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,5951,QM27,TRUE,FALSE,0,0,0,0,,0,0,0,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,5951,QM20,TRUE,FALSE,0,0,0,0,,1,0,0,0,5,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,5951,QM20,TRUE,FALSE,0,0,0,0,,1,0,0,0,5,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,5951,QM16,TRUE,FALSE,0,0,0,0,,0,0,1,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,
